Format Version,1.2,Take Name,Take 2025-02-14 10.48.41 AM,Capture Frame Rate,60,Export Frame Rate,60,Capture Start Time,2025-02-14 10.48.41.561 AM,Total Frames,1121,Rotation Type,Quaternion,Global,,
,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Arm_finger,Arm_finger,Arm_finger,Arm_hand,Arm_hand,Arm_hand,Arm_thumb,Arm_thumb,Arm_thumb,Arm_shoulder,Arm_shoulder,Arm_shoulder,Arm_elbow,Arm_elbow,Arm_elbow
,,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
99,1.65,0.176094,0.323542,0.003647,0.050873,0.339153,0.017007,0.117873,0.272934,-0.039478,-0.325211,0.550229,-0.063934,-0.22202,0.344783,0.05069
100,1.666667,0.175738,0.324423,0.004047,0.050844,0.339208,0.017069,0.117866,0.273067,-0.039465,-0.325211,0.550218,-0.063932,-0.222037,0.344798,0.05072
101,1.683333,0.175341,0.323832,0.004121,0.050834,0.339285,0.017118,0.117854,0.273164,-0.039434,-0.325213,0.55021,-0.063931,-0.222049,0.344829,0.050763
102,1.7,0.174888,0.321609,0.003827,0.050837,0.339383,0.017141,0.117834,0.273219,-0.039382,-0.325218,0.550203,-0.063929,-0.222057,0.344871,0.050819
103,1.716667,0.174308,0.317596,0.003159,0.050854,0.339501,0.01713,0.117803,0.273225,-0.039313,-0.325223,0.550193,-0.063924,-0.222063,0.34492,0.050886
104,1.733333,0.173443,0.311778,0.002147,0.050897,0.339635,0.017078,0.117754,0.273167,-0.03924,-0.325229,0.550178,-0.063916,-0.222067,0.344972,0.050965
105,1.75,0.172088,0.304523,0.000848,0.050987,0.339767,0.016984,0.117683,0.273022,-0.039177,-0.325238,0.550157,-0.063903,-0.222068,0.34503,0.051054
106,1.766667,0.170172,0.296702,-0.000641,0.051133,0.339862,0.01686,0.11759,0.27276,-0.039135,-0.325251,0.550131,-0.063885,-0.22206,0.345094,0.051155
107,1.783333,0.167954,0.289431,-0.002133,0.051307,0.339879,0.016727,0.117479,0.272372,-0.03911,-0.325268,0.550106,-0.063865,-0.222039,0.345163,0.051266
108,1.8,0.165939,0.283567,-0.003378,0.051456,0.339798,0.016604,0.117357,0.271889,-0.039094,-0.325284,0.550086,-0.063844,-0.222007,0.345231,0.051385
109,1.816667,0.164554,0.279421,-0.004243,0.051542,0.339628,0.01651,0.117233,0.271379,-0.039081,-0.325293,0.550071,-0.063828,-0.221975,0.345287,0.051506
110,1.833333,0.163944,0.276874,-0.004759,0.051558,0.339404,0.016461,0.117112,0.270907,-0.03907,-0.32529,0.550061,-0.063817,-0.221954,0.345324,0.051622
111,1.85,0.164066,0.27567,-0.005002,0.051511,0.339158,0.016455,0.116993,0.270503,-0.039059,-0.325274,0.55005,-0.063811,-0.22195,0.345337,0.051726
112,1.866667,0.164823,0.275608,-0.005021,0.051413,0.338913,0.01648,0.116876,0.27017,-0.039052,-0.325249,0.550038,-0.063809,-0.221966,0.345329,0.051813
113,1.883333,0.166059,0.276499,-0.004853,0.051275,0.338681,0.016525,0.116763,0.269914,-0.03905,-0.325219,0.550024,-0.06381,-0.221998,0.345301,0.051882
114,1.9,0.167551,0.278099,-0.00455,0.051112,0.338475,0.016587,0.116658,0.269744,-0.039067,-0.325188,0.550008,-0.063815,-0.22204,0.345259,0.051932
115,1.916667,0.169084,0.280127,-0.004173,0.050943,0.338302,0.016662,0.116563,0.269675,-0.03912,-0.325156,0.549992,-0.063823,-0.222087,0.345209,0.051965
116,1.933333,0.170512,0.28232,-0.003773,0.05078,0.338162,0.016743,0.116477,0.269714,-0.039224,-0.325125,0.549977,-0.063837,-0.222133,0.345157,0.05198
117,1.95,0.171765,0.284487,-0.003385,0.05063,0.338055,0.016815,0.116401,0.269855,-0.039384,-0.325095,0.549968,-0.063856,-0.222175,0.345111,0.05198
118,1.966667,0.172828,0.286511,-0.003035,0.0505,0.337976,0.016865,0.116331,0.270079,-0.039601,-0.325068,0.549964,-0.063879,-0.222209,0.345075,0.051967
119,1.983333,0.173712,0.288329,-0.002743,0.050394,0.337923,0.016886,0.11627,0.270372,-0.039871,-0.325045,0.549966,-0.063902,-0.222232,0.345051,0.051945
120,2,0.174434,0.289907,-0.002521,0.050311,0.337893,0.01688,0.116219,0.270731,-0.040185,-0.325025,0.549971,-0.063924,-0.222244,0.345037,0.051918
121,2.016667,0.175013,0.291238,-0.002366,0.05025,0.337883,0.016858,0.116184,0.27116,-0.040533,-0.325006,0.549978,-0.063946,-0.222243,0.34503,0.051887
122,2.033333,0.175473,0.292339,-0.002258,0.050208,0.33789,0.01683,0.116169,0.271661,-0.040904,-0.324987,0.549983,-0.063965,-0.222231,0.345022,0.051852
